time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp
0:18:56.33,ai,君たち以外を地球ごと消しますかね,maybe he'll erase everything but you from the Earth.,quizá borraría del planeta a quienes no sean ustedes.
0:19:01.61,ai,5秒間で　皆　悟った,In five seconds everyone understood.,"En cinco segundos, todos entendieron."
0:19:04.61,ai,地球の裏でも　逃げられないと,You can't escape even to the other side of the planet.,Que no habrá escape ni al otro lado del planeta.
0:19:07.99,ai,どうしても逃げたければ,"If you really wanted to run,","Si realmente quieren huir,"
0:19:12.34,ai,この先生を殺すしか…,you'd have to kill this teacher…,solo les queda matar a este profesor.
0:19:16.68,ai,何なんだよ　てめえ　迷惑なんだよ,"What the hell, you're a nuisance.",¿Qué te pasa? Eres un problema.
0:19:20.09,ai,いきなり来て　地球　爆破とか　暗殺しろとか,"Suddenly showing up and saying ""blow up the Earth"" or ""assassinate"" —",Llegas de repente y hablas de explotar la Tierra y de asesinatos.
0:19:23.49,ai,迷惑なやつに　迷惑な殺し方して　何が悪いんだよ,Doing annoying things to an annoying guy — what's wrong with that?,¿Qué tiene de malo darles a los molestos una muerte molesta?
0:19:27.95,ai,迷惑　とんでもない,Nuisance? That's outrageous.,"Molesto, no, de ninguna manera."
0:19:30.18,ai,君たちのアイデア自体は　すごくよかった,Your idea itself was actually quite good.,Sus ideas en sí fueron bastante buenas.
0:19:33.15,ai,特に　渚君,"Especially you, Nagisa.","Especialmente tú, Nagisa."
0:19:34.92,ai,君の肉薄までの自然な体運びは100点です,Your natural movement to get close to him scored a hundred points.,Tu acercamiento corporal natural hasta el punto de impacto fue perfecto.
0:19:38.86,ai,先生は　見事に　隙を突かれました,Sensei was superbly caught off guard.,El profesor fue alcanzado por su descuido con gran maestría.
0:19:41.87,ai,ただし,However—,"Sin embargo,"
0:19:43.46,ai,寺坂君たちは　渚君を,Terasaka and the others,Terasaka y compañía
0:19:45.87,ai,渚君は　自分を大切にしなかった,Nagisa didn't value himself.,Nagisa no se cuidó a sí mismo.
0:19:49.36,ai,そんな生徒に暗殺する資格はありません,Such a student has no right to assassinate.,Un estudiante así no merece intentar un asesinato.
0:19:53.11,ai,人に笑顔で胸を張れる暗殺をしましょう,Perform an assassination you can do with a smile and pride.,Realicen un asesinato del que puedan estar orgullosos y sonreír.
0:19:56.33,ai,君たち　全員　それができる力を秘めた有能なアサシンだ,All of you are capable assassins with that potential.,"Ustedes, todos, son asesinos capaces con ese potencial."
0:20:01.70,ai,ターゲットである先生からのアドバイスです,"Advice from the target, your teacher.","Es un consejo del objetivo, el profesor."
0:20:06.30,ai,マッハ20で怒られてうねる触手で褒められた,"Scolded at Mach 20, praised by writhing tentacles.",Fui reprendidos por alguien a Mach 20 y elogiados por sus retorcidos tentáculos.
0:20:11.48,ai,この異常な教育が　僕は　普通に　うれしかった,I was oddly genuinely happy for this abnormal education.,"Extrañamente, me gustó esta educación tan fuera de lo común."
0:20:16.28,ai,この異常な先生は僕らのことを　正面から見てくれたから,Because this abnormal teacher looked at us directly.,Porque este profesor anómalo nos miró de frente.
0:20:30.79,ai,あなたの…,Your…,Tu…
0:20:33.32,ai,あなたの時間をくれるなら,If you would give your time—,"Si me das tu tiempo,"
0:20:36.30,ai,あの子たちを教えてあげて,teach those kids.,enséñales a esos chicos.
0:20:40.79,ai,なんて　すてきな触手…,What wonderful tentacles…,Qué tentáculo tan maravilloso…
0:20:43.69,ai,この手なら　きっと　あなたはすてきな教師に…,"With these hands, surely you would be a wonderful teacher…","Con esta mano, seguro serías un gran profesor…"
0:20:50.99,ai,さて　問題です　渚君,"Now, question, Nagisa.","Ahora, pregunta: Nagisa."
0:20:53.80,ai,先生は　殺される気などみじんもない,Sensei has not the slightest intention of being killed.,El profesor no tiene intención alguna de dejarse matar.
0:20:57.00,ai,皆さんと　来年　3月までエンジョイしてから,"He intends to enjoy time with you until March next year,","Disfrutará con ustedes hasta marzo del próximo año,"
0:20:59.52,ai,地球を爆破です,then blow up the Earth.,y después destruirá la Tierra.
0:21:02.11,ai,それが嫌なら君たちは　どうしますか,"If you don't like that, what will you do?","Si no les gusta eso, ¿qué harán?"
0:21:06.62,ai,暗殺なんて　したことないし,We've never done assassination before.,Nunca hemos asesinado antes.
0:21:09.27,ai,僕らには　他に　すべきことがたくさんある,We have plenty of other things to do.,Tenemos muchas otras cosas que hacer.
0:21:14.16,ai,けど　思った,But I thought—,Pero pensé:
0:21:16.69,ai,この先生なら　殺意さえも受け止めてくれるって,this teacher would accept even murderous intent.,que este profesor incluso aceptaría la intención de matarlo.
0:21:21.23,ai,地球を爆破されるその前に　先生を殺します,"Before the Earth is destroyed, we'll kill Sensei.","Antes de que destruya la Tierra, mataremos al profesor."
0:21:27.44,ai,ならば　今　やってみなさい,Then try it now.,Entonces háganlo ahora.
0:21:29.37,ai,殺せた者から　今日は帰ってよし,Whoever succeeds in killing him may go home today.,Los que lo consigan pueden irse a casa hoy.
0:21:32.65,ai,んな簡単に…,It's not that easy…,No es tan fácil…
0:21:33.82,ai,殺せるわけねえだろ,There's no way we can kill him.,No hay forma de matarlo.
0:21:35.93,ai,僕らは　殺し屋,We're assassins.,Somos asesinos.
0:21:37.89,ai,ターゲットは　先生,The target is Sensei.,El objetivo es el profesor.
0:21:40.87,ai,ふきふき　ふきふき,"Wipe wipe, wipe wipe.","(Onomatopeya: frotar, frotar)"
0:21:42.55,ai,今　撃っても…,Even if you shoot now…,Aunque disparen ahora…
0:21:43.66,ai,表札と一緒に手入れされる…,you'll be groomed along with the nameplate…,serán arreglados junto con la placa de nombre…
0:21:46.04,ai,帰れねえ…,Can't go home…,No podemos volver a casa…
0:21:48.14,ai,殺せない先生か…,A teacher you can't kill…,¿Un profesor al que no se le puede matar…?
0:21:50.84,ai,殺せない…　ころ…,Can't kill… die…,Imposible de matar…
0:21:54.23,ai,殺せんせーは,Koro-sensei is—,¡Koro-sensei es…!
0:21:56.35,ai,殺せんせー,Koro-sensei.,¡Koro-sensei!
0:21:59.85,ai,殺せんせーと　僕らの暗殺教室,Koro-sensei and our Assassination Classroom.,Y así es nuestra clase de asesinato.
0:22:04.97,ai,始業のベルは　明日も鳴る,The starting bell will ring again tomorrow.,La campana sonará mañana también.
